image_id,first_compo,others,undecidable
1500546769739.jpg,8.0,9,False
1500546771904.jpg,8.0,11,False
1500546773178.jpg,12.0,10,False
1500546775351.jpg,8.0,"1,4",False
1500546780151.jpg,8.0,11,False
1500546781710.jpg,8.0,11,False
1500546784184.jpg,,,True
1500546786288.jpg,8.0,"5,10",False
1500546788725.jpg,1.0,"4,5",False
1500546791331.jpg,1.0,5,False
1500546792658.jpg,8.0,5,False
1500546795009.jpg,8.0,"5,12",False
1500546797344.jpg,8.0,4,False
1500546804288.jpg,1.0,"5,8",False
1500546809129.jpg,,,True
1500546811482.jpg,1.0,2,False
1500546813606.jpg,,,True
1500546816042.jpg,,,True
1500546818203.jpg,6.0,"4,7",False
1500546819505.jpg,12.0,8,False
1500546821819.jpg,4.0,8,False
1500546823993.jpg,8.0,11,False
1500546826462.jpg,,,True
1500546828645.jpg,5.0,"4,8",False
1500546833474.jpg,6.0,"11,8",False
1500546835963.jpg,8.0,11,False
1500546838493.jpg,8.0,,False
1500546843718.jpg,8.0,,False
1500546845836.jpg,7.0,8,False
1500546847927.jpg,,,True
1500546850085.jpg,7.0,14,False
1500546854368.jpg,5.0,11,False
1500546856492.jpg,8.0,,False
1500546861075.jpg,1.0,"5,8",False
1500546863174.jpg,1.0,8,False
1500546866005.jpg,8.0,,False
1500546868155.jpg,8.0,,False
1500546870517.jpg,8.0,11,False
1500546877820.jpg,8.0,4,False
1500546880344.jpg,8.0,11,False
1500546883215.jpg,8.0,11,False
1500546886032.jpg,,,True
1500546887571.jpg,8.0,11,False
1500546890037.jpg,8.0,"2,11",False
1500546891311.jpg,8.0,11,False
1500546893689.jpg,6.0,1,False
1500546897098.jpg,8.0,,False
1500546899540.jpg,1.0,8,False
1500546902021.jpg,8.0,12,False
1500546904167.jpg,4.0,11,False
1500546906253.jpg,6.0,7,False
1500546908662.jpg,,,True
1500546912931.jpg,4.0,"4,11,8",False
1500546915055.jpg,8.0,,False
1500546917468.jpg,8.0,11,False
1500546919599.jpg,4.0,7,False
1500546923032.jpg,11.0,7,False
1500546925094.jpg,3.0,12,False
1500546929320.jpg,5.0,12,False
1500546935157.jpg,3.0,6,False
1500546937763.jpg,12.0,"11,7",False
1500546939896.jpg,7.0,12,False
1500546942055.jpg,3.0,"12,8",False
1500546945502.jpg,3.0,12,False
1500546947647.jpg,12.0,7,False
1500546951895.jpg,7.0,2,False
1500546956617.jpg,7.0,12,False
1500546960085.jpg,4.0,7,False
1500546962264.jpg,7.0,"11,15",False
1500546963555.jpg,4.0,15,False
1500546965648.jpg,5.0,6,False
1500546966932.jpg,8.0,,False
1500546969360.jpg,7.0,8,False
1500546974247.jpg,11.0,3,False
1500546975522.jpg,8.0,13,False
1500546976819.jpg,3.0,"11,6",False
1500546979329.jpg,1.0,8,False
1500546980681.jpg,8.0,7,False
1500546983045.jpg,8.0,11,False
1500546984328.jpg,1.0,"7,8",False
1500546988040.jpg,5.0,4,False
1500546990480.jpg,8.0,5,False
1500546993038.jpg,8.0,4,False
1500546994356.jpg,8.0,"6,7",False
1500546997685.jpg,7.0,8,False
1500546999792.jpg,5.0,7,False
1500547001141.jpg,7.0,,False
1500547003285.jpg,7.0,,False
1500547005505.jpg,7.0,6,False
1500547007607.jpg,3.0,5,False
1500547008902.jpg,6.0,"11,7",False
1500547010978.jpg,4.0,8,False
1500547013056.jpg,3.0,8,False
1500547015276.jpg,3.0,8,False
1500547016513.jpg,4.0,8,False
1500547018674.jpg,5.0,4,False
1500547020817.jpg,1.0,8,False
1500547023035.jpg,6.0,"3,8",False
1500547025165.jpg,12.0,8,False
1500547030681.jpg,11.0,12,False
1500547035399.jpg,8.0,,False
1500547036672.jpg,7.0,4,False
1500547038844.jpg,8.0,3,False
1500547041082.jpg,7.0,,False
1500547050979.jpg,1.0,"5,8",False
1500547053429.jpg,13.0,14,False
1500547055642.jpg,7.0,15,False
1500547058047.jpg,7.0,8,False
1500547062970.jpg,1.0,12,False
1500547065415.jpg,3.0,7,False
1500547068845.jpg,7.0,,False
1500547070127.jpg,7.0,,False
1500547072687.jpg,7.0,,False
1500547074839.jpg,2.0,4,False
1500547076936.jpg,2.0,4,False
1500547080569.jpg,,,True
1500547082991.jpg,4.0,8,False
1500547085122.jpg,7.0,11,False
1500547087295.jpg,11.0,5,False
1500547099539.jpg,,,True
1500547103226.jpg,4.0,7,False
1500547105655.jpg,4.0,5,False
1500547108022.jpg,14.0,7,False
1500547110155.jpg,2.0,7,False
1500547112316.jpg,7.0,,False
1500547117074.jpg,6.0,"4,15",False
1500547119197.jpg,3.0,"4,8",False
1500547121305.jpg,5.0,"2,6",False
1500547122604.jpg,8.0,11,False
1500547124943.jpg,7.0,,False
1500547127064.jpg,5.0,8,False
1500547134743.jpg,7.0,4,False
1500547139078.jpg,11.0,"4,7",False
1500547140692.jpg,1.0,"4,8",False
1500547145527.jpg,,,True
1500547147682.jpg,8.0,4,False
1500547150009.jpg,4.0,7,False
1500547151878.jpg,3.0,5,False
1500547153993.jpg,4.0,5,False
1500547164452.jpg,8.0,7,False
1500547165822.jpg,7.0,,False
1500547170683.jpg,8.0,,False
1500547172517.jpg,12.0,"11,7",False
1500547174827.jpg,7.0,11,False
1500547177295.jpg,7.0,4,False
1500547179718.jpg,3.0,2,False
1500547181992.jpg,5.0,8,False
1500547185747.jpg,6.0,4,False
1500547188172.jpg,5.0,3,False
1500547190486.jpg,6.0,5,False
1500547191793.jpg,1.0,5,False
1500547193937.jpg,3.0,4,False
1500547195268.jpg,6.0,7,False
1500547197631.jpg,2.0,"15,7",False
1500547200089.jpg,6.0,8,False
1500547202275.jpg,12.0,3,False
1500547204406.jpg,,,True
1500547209004.jpg,2.0,9,False
1500547214150.jpg,6.0,"7,10",False
1500547215460.jpg,9.0,12,False
1500547217055.jpg,6.0,"11,7",False
1500547218337.jpg,7.0,4,False
1500547220487.jpg,7.0,11,False
1500547222647.jpg,1.0,"14,7",False
1500547224781.jpg,7.0,8,False
1500547226361.jpg,3.0,"6,8",False
1500547230639.jpg,8.0,"11,14",False
1500547237261.jpg,4.0,8,False
1500547239391.jpg,7.0,4,False
1500547241532.jpg,8.0,,False
1500547248364.jpg,3.0,8,False
1500547249639.jpg,14.0,9,False
1500547256444.jpg,8.0,5,False
1500547258022.jpg,3.0,8,False
1500547260206.jpg,8.0,10,False
1500547262376.jpg,4.0,5,False
1500547264606.jpg,8.0,2,False
1500547266740.jpg,5.0,"4,6",False
1500547269082.jpg,3.0,8,False
1500547275044.jpg,1.0,8,False
1500547276360.jpg,8.0,7,False
1500547278559.jpg,11.0,6,False
1500547279863.jpg,8.0,7,False
1500547281166.jpg,8.0,5,False
1500547283356.jpg,5.0,8,False
1500547285546.jpg,3.0,12,False
1500547287674.jpg,7.0,,False
1500547289853.jpg,,,True
1500547291159.jpg,14.0,13,False
1500547293314.jpg,,,True
1500547295492.jpg,14.0,6,False
1500547300724.jpg,6.0,"11,8",False
1500547302806.jpg,6.0,"3,8",False
1500547304989.jpg,5.0,11,False
1500547312093.jpg,11.0,8,False
1500547314520.jpg,7.0,,False
1500547316129.jpg,8.0,7,False
1500547318282.jpg,8.0,,False
1500547322856.jpg,14.0,6,False
1500547325020.jpg,8.0,7,False
1500547331264.jpg,7.0,12,False
1500547333397.jpg,8.0,7,False
1500547335554.jpg,8.0,7,False
1500547336935.jpg,7.0,,False
1500547338220.jpg,12.0,7,False
1500547340380.jpg,8.0,3,False
1500547342882.jpg,5.0,8,False
1500547347218.jpg,3.0,"5,6",False
1500547349335.jpg,8.0,"1,4",False
1500547351787.jpg,5.0,"1,8,10",False
1500547354223.jpg,5.0,8,False
1500547361443.jpg,5.0,8,False
1500547363928.jpg,7.0,5,False
1500547366634.jpg,7.0,6,False
1500547368998.jpg,,,True
1500547371402.jpg,8.0,11,False
1500547372946.jpg,8.0,3,False
1500547377946.jpg,8.0,11,False
1500547382457.jpg,1.0,"4,15,8",False
1500547384621.jpg,1.0,8,False
1500547386735.jpg,,,True
1500547388901.jpg,6.0,"1,5,15",False
1500547391067.jpg,,,True
1500547393482.jpg,8.0,5,False
1500547395931.jpg,,,True
1500547397218.jpg,14.0,7,False
1500547399362.jpg,7.0,,False
1500547401410.jpg,12.0,"3,6",False
1500547403573.jpg,7.0,4,False
1500547404892.jpg,,,True
1500547408331.jpg,12.0,14,False
1500547410909.jpg,3.0,12,False
1500547418436.jpg,3.0,"5,8",False
1500547420577.jpg,12.0,6,False
1500547421873.jpg,7.0,4,False
1500547425649.jpg,12.0,11,False
1500547429824.jpg,6.0,7,False
1500547432289.jpg,12.0,14,False
1500547434500.jpg,6.0,"1,12",False
1500547436666.jpg,8.0,7,False
1500547438276.jpg,1.0,"2,7",False
1500547440469.jpg,2.0,7,False
1500547445293.jpg,5.0,11,False
1500547447726.jpg,6.0,14,False
1500547451205.jpg,8.0,5,False
1500547454281.jpg,4.0,5,False
1500547458803.jpg,4.0,1,False
1500547461207.jpg,12.0,"1,8",False
1500547463617.jpg,1.0,6,False
1500547466028.jpg,7.0,1,False
1500547467302.jpg,1.0,8,False
1500547469512.jpg,12.0,"5,8",False
1500547471613.jpg,14.0,11,False
1500547476218.jpg,5.0,8,False
1500547479694.jpg,,,True
1500547481817.jpg,6.0,7,False
1500547483496.jpg,7.0,8,False
1500547488011.jpg,13.0,3,False
1500547490172.jpg,12.0,7,False
1500547499658.jpg,5.0,"6,8",False
1500547501790.jpg,8.0,11,False
1500547506759.jpg,7.0,5,False
1500547508956.jpg,4.0,15,False
1500547511195.jpg,7.0,5,False
1500547514705.jpg,6.0,7,False
1500547518169.jpg,4.0,7,False
1500547519796.jpg,,,True
1500547522360.jpg,4.0,7,False
1500547523668.jpg,8.0,,False
1500547525880.jpg,4.0,8,False
1500547528013.jpg,,,True
1500547529307.jpg,4.0,1,False
1500547536003.jpg,3.0,12,False
1500547538147.jpg,8.0,,False
1500547542807.jpg,13.0,14,False
1500547545051.jpg,3.0,"13,8",False
1500547549455.jpg,5.0,15,False
1500547552879.jpg,5.0,4,False
1500547555054.jpg,7.0,,False
1500547559289.jpg,4.0,"1,8",False
1500547561398.jpg,4.0,5,False
1500547563506.jpg,7.0,4,False
1500547565927.jpg,7.0,11,False
1500547570262.jpg,1.0,4,False
1500547571591.jpg,1.0,13,False
1500547576512.jpg,7.0,8,False
1500547578954.jpg,5.0,12,False
1500547581301.jpg,4.0,12,False
1500547589967.jpg,5.0,8,False
1500547592504.jpg,6.0,5,False
1500547594735.jpg,5.0,"4,6",False
1500547596062.jpg,1.0,"5,8",False
1500547597342.jpg,13.0,14,False
1500547599585.jpg,3.0,4,False
1500547603092.jpg,8.0,1,False
1500547605890.jpg,3.0,4,False
1500547608467.jpg,3.0,5,False
1500547614470.jpg,,,True
1500547616098.jpg,,,True
1500547620583.jpg,8.0,1,False
1500547623119.jpg,4.0,7,False
1500547625270.jpg,7.0,9,False
1500547627526.jpg,7.0,13,False
1500547632378.jpg,12.0,7,False
1500547634519.jpg,7.0,11,False
1500547636747.jpg,5.0,4,False
1500547638928.jpg,12.0,"1,8",False
1500547641687.jpg,4.0,7,False
1500547643834.jpg,14.0,8,False
1500547645199.jpg,,,True
1500547653545.jpg,12.0,6,False
1500547656294.jpg,3.0,6,False
1500547658688.jpg,6.0,5,False
1500547660784.jpg,5.0,8,False
1500547664234.jpg,8.0,5,False
1500547666730.jpg,2.0,8,False
1500547669230.jpg,7.0,"4,8",False
1500547672718.jpg,8.0,7,False
1500547674950.jpg,5.0,4,False
1500547679597.jpg,8.0,7,False
1500547681810.jpg,1.0,8,False
1500547685647.jpg,,,True
1500547687812.jpg,5.0,7,False
1500547690517.jpg,4.0,12,False
1500547692823.jpg,5.0,2,False
1500547694141.jpg,5.0,"12,8",False
1500547696255.jpg,4.0,7,False
1500547698441.jpg,5.0,1,False
1500547702488.jpg,6.0,12,False
1500547704802.jpg,1.0,6,False
1500547709086.jpg,2.0,"1,8",False
1500547711219.jpg,,,True
1500547713433.jpg,6.0,11,False
1500547715294.jpg,5.0,6,False
1500547717569.jpg,4.0,7,False
1500547719848.jpg,6.0,"5,7",False
1500547726343.jpg,6.0,1,False
1500547728507.jpg,5.0,"6,8",False
1500547730769.jpg,6.0,4,False
1500547732105.jpg,12.0,1,False
1500547736953.jpg,7.0,8,False
1500547739513.jpg,1.0,6,False
1500547744120.jpg,1.0,6,False
1500547746799.jpg,7.0,6,False
1500547753781.jpg,12.0,6,False
1500547755911.jpg,1.0,"11,6",False
1500547761230.jpg,1.0,12,False
1500547767879.jpg,5.0,"1,4,8",False
1500547770047.jpg,8.0,,False
1500547772565.jpg,,,True
1500547778100.jpg,5.0,7,False
1500547780535.jpg,2.0,6,False
1500547782745.jpg,,,True
1500547785244.jpg,8.0,"2,7",False
1500547789634.jpg,8.0,7,False
1500547792108.jpg,6.0,7,False
1500547794294.jpg,,,True
1500547803285.jpg,,,True
1500547804634.jpg,8.0,11,False
1500547807072.jpg,3.0,12,False
1500547811543.jpg,11.0,"4,9",False
1500547816303.jpg,7.0,"4,12",False
1500547818499.jpg,10.0,4,False
1500547825895.jpg,4.0,8,False
1500547830500.jpg,6.0,7,False
1500547832884.jpg,,,True
1500547835562.jpg,8.0,4,False
1500547837764.jpg,1.0,4,False
1500547839100.jpg,8.0,1,False
1500547841545.jpg,5.0,8,False
1500547844139.jpg,3.0,"4,5",False
1500547846760.jpg,8.0,7,False
1500547848065.jpg,14.0,8,False
1500547849372.jpg,8.0,7,False
1500547851712.jpg,3.0,8,False
1500547855520.jpg,5.0,"3,8",False
1500547884399.jpg,7.0,,False
1500547894416.jpg,8.0,5,False
1500547899680.jpg,7.0,,False
1500547901823.jpg,,,True
1500547906408.jpg,,,True
1500547908517.jpg,8.0,12,False
1500547910615.jpg,3.0,8,False
1500547912804.jpg,8.0,7,False
1500547914937.jpg,3.0,12,False
1500547916255.jpg,3.0,"12,9",False
1500547918434.jpg,7.0,5,False
1500547919732.jpg,,,True
1500547921031.jpg,6.0,"1,8",False
1500547922344.jpg,3.0,"12,7",False
1500547924610.jpg,6.0,8,False
1500547926995.jpg,5.0,"12,7",False
1500547929404.jpg,,,True
1500547931830.jpg,7.0,8,False
1500547933962.jpg,,,True
1500547936376.jpg,7.0,"5,6",False
1500547938539.jpg,7.0,6,False
1500547947756.jpg,5.0,8,False
1500547949859.jpg,7.0,"4,15",False
1500547952093.jpg,6.0,7,False
1500547956568.jpg,7.0,"11,14",False
1500547958717.jpg,1.0,"7,8",False
1500547965703.jpg,13.0,14,False
1500547967887.jpg,1.0,"12,14",False
1500547972205.jpg,8.0,11,False
1500547975037.jpg,8.0,1,False
1500547977561.jpg,5.0,4,False
1500547980665.jpg,5.0,"2,7",False
1500547989858.jpg,5.0,"4,8",False
1500547992031.jpg,1.0,"5,8",False
1500547994183.jpg,14.0,"4,13",False
1500547996328.jpg,8.0,4,False
1500547999793.jpg,7.0,"2,11",False
1500548001971.jpg,5.0,10,False
1500548004166.jpg,1.0,"3,6",False
1500548007023.jpg,7.0,,False
1500548009161.jpg,,,True
1500548014020.jpg,,,True
1500548018218.jpg,1.0,"5,8",False
1500548020655.jpg,12.0,"2,11",False
1500548021985.jpg,7.0,8,False
1500548024225.jpg,11.0,7,False
1500548025569.jpg,1.0,5,False
1500548027772.jpg,4.0,7,False
1500548037244.jpg,5.0,"15,6",False
1500548039324.jpg,5.0,"11,15",False
1500548043697.jpg,6.0,7,False
1500548045237.jpg,3.0,"5,6",False
1500548047342.jpg,6.0,5,False
1500548049451.jpg,8.0,4,False
1500548051828.jpg,14.0,5,False
1500548053375.jpg,5.0,1,False
1500548057827.jpg,1.0,12,False
1500548062536.jpg,6.0,5,False
1500548066874.jpg,6.0,"5,7",False
1500548070454.jpg,10.0,7,False
1500548072881.jpg,7.0,"15,10",False
1500548074185.jpg,4.0,8,False
1500548077730.jpg,5.0,"2,14",False
1500548079948.jpg,1.0,5,False
1500548082676.jpg,6.0,11,False
1500548084851.jpg,2.0,"5,11",False
1500548086437.jpg,8.0,7,False
1500548088622.jpg,2.0,"11,12",False
1500548090988.jpg,,,True
1500548093233.jpg,7.0,6,False
1500548096364.jpg,1.0,"5,8",False
1500548098846.jpg,5.0,"4,6",False
1500548101073.jpg,,,True
1500548103623.jpg,5.0,8,False
1500548105732.jpg,,,True
1500548108224.jpg,8.0,"11,12",False
1500548110330.jpg,4.0,8,False
1500548111662.jpg,5.0,7,False
1500548114092.jpg,5.0,8,False
1500548116291.jpg,5.0,8,False
1500548118451.jpg,5.0,8,False
1500548120628.jpg,6.0,"4,8",False
1500548122806.jpg,,,True
1500548127603.jpg,8.0,5,False
1500548128906.jpg,11.0,"4,7",False
1500548130227.jpg,8.0,7,False
1500548132391.jpg,8.0,7,False
1500548135883.jpg,7.0,"4,11",False
1500548138061.jpg,6.0,"15,8",False
1500548140238.jpg,7.0,8,False
1500548144021.jpg,14.0,"15,8",False
1500548145334.jpg,8.0,"1,9",False
1500548147520.jpg,1.0,"14,8",False
1500548148841.jpg,14.0,7,False
1500548151341.jpg,3.0,"13,14",False
1500548157589.jpg,,,True
1500548160177.jpg,8.0,7,False
1500548162346.jpg,7.0,6,False
1500548163670.jpg,7.0,,False
1500548168021.jpg,3.0,5,False
1500548170189.jpg,12.0,2,False
1500548174750.jpg,8.0,2,False
1500548177237.jpg,7.0,4,False
1500548182165.jpg,7.0,8,False
1500548183502.jpg,1.0,8,False
1500548187031.jpg,5.0,"15,8",False
1500548188354.jpg,4.0,"3,7",False
1500548193229.jpg,7.0,"5,12",False
1500548195658.jpg,7.0,6,False
1500548197220.jpg,8.0,"5,11",False
1500548199351.jpg,11.0,8,False
1500548201904.jpg,8.0,"2,5",False
1500548204297.jpg,,,True
1500548212623.jpg,7.0,9,False
1500548218571.jpg,5.0,"15,7",False
1500548219905.jpg,5.0,"11,8",False
1500548221208.jpg,11.0,"14,15,7",False
1500548222516.jpg,3.0,7,False
1500548238922.jpg,8.0,7,False
1500548243310.jpg,8.0,15,False
1500548245488.jpg,12.0,7,False
1500548247740.jpg,2.0,8,False
1500548250211.jpg,,,True
1500548252371.jpg,5.0,6,False
1500548261659.jpg,5.0,"4,11,6",False
1500548272888.jpg,1.0,"5,8",False
1500548275398.jpg,1.0,"5,8",False
1500548277951.jpg,1.0,"6,8",False
1500548280418.jpg,6.0,8,False
1500548284752.jpg,8.0,"4,7",False
1500548287176.jpg,8.0,"2,12",False
1500548291474.jpg,6.0,7,False
1500548292796.jpg,5.0,"2,8",False
1500548294157.jpg,8.0,"11,7",False
1500548296651.jpg,5.0,"4,15,8",False
1500548298760.jpg,4.0,8,False
1500548301269.jpg,6.0,7,False
1500548302822.jpg,8.0,14,False
1500548305311.jpg,5.0,"12,8",False
1500548307536.jpg,,,True
1500548314441.jpg,7.0,"5,11",False
1500548316588.jpg,,,True
1500548318803.jpg,,,True
1500548320958.jpg,6.0,"12,7",False
1500548323402.jpg,7.0,4,False
1500548325549.jpg,8.0,"2,11",False
1500548329400.jpg,3.0,8,False
1500548330732.jpg,5.0,1,False
1500548332868.jpg,7.0,,False
1500548341061.jpg,4.0,9,False
1500548343261.jpg,4.0,9,False
1500548347648.jpg,8.0,3,False
1500548349808.jpg,5.0,"4,7",False
1500548365021.jpg,12.0,"4,6",False
1500548373068.jpg,3.0,"4,5",False
1500548375232.jpg,9.0,"4,14",False
1500548377615.jpg,5.0,12,False
1500548378910.jpg,1.0,8,False
1500548381361.jpg,12.0,9,False
1500548384840.jpg,7.0,"11,6",False
1500548387082.jpg,5.0,"15,7",False
1500548388409.jpg,5.0,8,False
1500548389739.jpg,7.0,11,False
1500548391943.jpg,8.0,5,False
1500548393261.jpg,8.0,1,False
1500548395669.jpg,14.0,8,False
1500548397550.jpg,7.0,15,False
1500548401923.jpg,1.0,8,False
1500548404060.jpg,14.0,"4,6,9",False
1500548406291.jpg,5.0,"3,9",False
1500548408412.jpg,,,True
1500548409812.jpg,1.0,8,False
1500548412308.jpg,3.0,"1,7",False
1500548413601.jpg,14.0,6,False
1500548415799.jpg,,,True
1500548420440.jpg,8.0,11,False
1500548424835.jpg,6.0,4,False
1500548427014.jpg,1.0,"3,7",False
1500548428331.jpg,5.0,1,False
1500548430521.jpg,7.0,"12,6",False
1500548432648.jpg,13.0,15,False
1500548434807.jpg,5.0,7,False
1500548438305.jpg,,,True
1500548446277.jpg,3.0,"1,8",False
1500548450358.jpg,1.0,8,False
1500548452568.jpg,7.0,6,False
1500548454755.jpg,12.0,"1,14",False
1500548456912.jpg,8.0,7,False
1500548461256.jpg,6.0,7,False
1500548463827.jpg,7.0,6,False
1500548465944.jpg,5.0,"6,7",False
1500548470316.jpg,1.0,7,False
1500548472799.jpg,,,True
1500548480039.jpg,5.0,"7,8",False
1500548482189.jpg,7.0,11,False
1500548484707.jpg,14.0,"7,8",False
1500548486011.jpg,8.0,"5,9",False
1500548487351.jpg,,,True
1500548489569.jpg,6.0,8,False
1500548490897.jpg,8.0,"12,14",False
1500548497481.jpg,2.0,"6,9",False
1500548499647.jpg,4.0,"8,9",False
1500548502093.jpg,4.0,"7,8",False
1500548503421.jpg,3.0,"12,8",False
1500548509012.jpg,8.0,"1,3",False
1500548510328.jpg,7.0,6,False
1500548512545.jpg,1.0,"12,8",False
1500548514742.jpg,7.0,4,False
1500548516927.jpg,7.0,"2,11",False
1500548519008.jpg,1.0,"5,8",False
1500548521547.jpg,3.0,"1,8",False
1500548524934.jpg,1.0,"12,8",False
1500548526228.jpg,12.0,4,False
1500548527520.jpg,2.0,"4,9",False
1500548529756.jpg,3.0,"5,11",False
1500548532253.jpg,3.0,8,False
1500548538336.jpg,7.0,,False
1500548541835.jpg,3.0,"2,8",False
1500548544055.jpg,3.0,"1,4",False
1500548545458.jpg,12.0,"11,7",False
1500548548950.jpg,8.0,11,False
1500548553627.jpg,8.0,1,False
1500548555803.jpg,2.0,8,False
1500548557389.jpg,1.0,8,False
1500548559551.jpg,7.0,"2,9",False
1500548561779.jpg,7.0,11,False
1500548563380.jpg,9.0,"4,14",False
1500548570008.jpg,6.0,"12,8",False
1500548572206.jpg,3.0,4,False
1500548574406.jpg,5.0,8,False
1500548575734.jpg,8.0,14,False
1500548577153.jpg,8.0,5,False
1500548579270.jpg,8.0,6,False
1500548581799.jpg,8.0,14,False
1500548586597.jpg,5.0,,False
1500548588262.jpg,2.0,9,False
1500548591831.jpg,6.0,"1,11,8",False
1500548596749.jpg,3.0,"5,8",False
1500548598946.jpg,2.0,9,False
1500548601111.jpg,5.0,"7,8",False
1500548603351.jpg,5.0,"6,9",False
1500548605563.jpg,5.0,2,False
1500548607918.jpg,8.0,3,False
1500548609248.jpg,1.0,"12,8",False
1500548610587.jpg,3.0,"1,15",False
1500548618564.jpg,4.0,"1,8",False
1500548621102.jpg,2.0,9,False
1500548624634.jpg,3.0,12,False
1500548628493.jpg,12.0,7,False
1500548629848.jpg,8.0,5,False
1500548634207.jpg,5.0,"4,14",False
1500548635568.jpg,12.0,"5,7",False
1500548639630.jpg,12.0,"5,6",False
1500548641840.jpg,12.0,"2,6",False
1500548644356.jpg,8.0,"5,12",False
1500548646577.jpg,11.0,5,False
1500548648748.jpg,4.0,11,False
1500548651273.jpg,5.0,2,False
1500548653508.jpg,11.0,8,False
1500548654805.jpg,12.0,8,False
1500548656968.jpg,4.0,6,False
1500548665385.jpg,4.0,8,False
1500548670354.jpg,6.0,5,False
1500548672512.jpg,,,True
1500548675074.jpg,,,True
1500548677547.jpg,,,True
1500548679984.jpg,5.0,"6,8",False
1500548682145.jpg,4.0,8,False
1500548684666.jpg,6.0,8,False
1500548686846.jpg,6.0,5,False
1500548689265.jpg,4.0,7,False
1500548691701.jpg,4.0,"2,7",False
1500548694275.jpg,2.0,8,False
1500548700197.jpg,4.0,"8,10",False
1500548702370.jpg,11.0,"15,8",False
1500548704861.jpg,8.0,7,False
1500548707287.jpg,4.0,14,False
1500548709792.jpg,8.0,14,False
1500548712046.jpg,8.0,11,False
1500548720562.jpg,,,True
1500548723078.jpg,,,True
1500548725202.jpg,14.0,7,False
1500548727317.jpg,3.0,8,False
1500548728641.jpg,6.0,"13,7",False
1500548730899.jpg,,,True
1500548733461.jpg,2.0,"7,9",False
1500548735689.jpg,3.0,"4,8",False
1500548737907.jpg,3.0,5,False
1500548739334.jpg,7.0,"11,12",False
1500548741774.jpg,5.0,6,False
1500548743140.jpg,7.0,,False
1500548750060.jpg,11.0,2,False
1500548751400.jpg,1.0,11,False
1500548752713.jpg,5.0,8,False
1500548754948.jpg,8.0,5,False
1500548756621.jpg,7.0,4,False
1500548757967.jpg,6.0,5,False
1500548759301.jpg,,,True
1500548763700.jpg,1.0,"7,8",False
1500548765337.jpg,3.0,11,False
1500548767734.jpg,6.0,13,False
1500548772487.jpg,8.0,,False
1500548777228.jpg,8.0,"1,3",False
1500548781471.jpg,5.0,6,False
1500548783627.jpg,8.0,,False
1500548790804.jpg,12.0,8,False
1500548792991.jpg,,,True
1500548795417.jpg,11.0,8,False
1500548798106.jpg,10.0,8,False
1500548800641.jpg,,,True
1500548803161.jpg,1.0,"5,8",False
1500548807841.jpg,5.0,8,False
1500548810054.jpg,12.0,7,False
1500548812229.jpg,5.0,"4,11",False
1500548814435.jpg,5.0,8,False
1500548816645.jpg,7.0,"5,11",False
1500548821356.jpg,3.0,7,False
1500548823803.jpg,7.0,"11,6",False
1500548828429.jpg,4.0,8,False
1500548830726.jpg,5.0,8,False
1500548835211.jpg,8.0,15,False
1500548837331.jpg,8.0,,False
1500548839558.jpg,,,True
1500548842142.jpg,11.0,8,False
1500548846808.jpg,5.0,7,False
1500548849003.jpg,,,True
1500548851531.jpg,8.0,4,False
1500548854070.jpg,4.0,,False
1500548856287.jpg,3.0,"4,8",False
1500548863180.jpg,6.0,4,False
1500548865367.jpg,1.0,8,False
1500548867553.jpg,,,True
1500548870067.jpg,8.0,9,False
1500548876683.jpg,11.0,7,False
1500548878919.jpg,,,True
1500548881402.jpg,2.0,"11,12,8",False
1500548883915.jpg,7.0,6,False
1500548886139.jpg,7.0,12,False
1500548894107.jpg,7.0,6,False
1500548895444.jpg,12.0,7,False
1500548903817.jpg,7.0,,False
1500548908290.jpg,7.0,,False
1500548911817.jpg,7.0,,False
1500548913972.jpg,4.0,11,False
1500548915325.jpg,3.0,"5,14",False
1500548917491.jpg,6.0,5,False
1500548921050.jpg,1.0,5,False
1500548925385.jpg,6.0,4,False
1500548927855.jpg,5.0,3,False
1500548931441.jpg,3.0,8,False
1500548936107.jpg,5.0,"11,15,8",False
1500548939928.jpg,5.0,"11,8",False
1500548942471.jpg,3.0,6,False
1500548944658.jpg,7.0,12,False
1500548946259.jpg,5.0,1,False
1500548948711.jpg,5.0,"3,6",False
1500548951284.jpg,5.0,7,False
1500548953526.jpg,3.0,8,False
1500548957855.jpg,6.0,"2,4",False
1500548961388.jpg,8.0,5,False
1500548963024.jpg,11.0,"12,15,6",False
1500548965145.jpg,6.0,7,False
1500548967308.jpg,11.0,4,False
1500548969985.jpg,6.0,"4,8",False
1500548973486.jpg,4.0,6,False
1500548975684.jpg,11.0,"15,6",False
1500548977279.jpg,5.0,"15,6",False
1500548979421.jpg,11.0,15,False
1500548981585.jpg,5.0,"3,6",False
1500548984203.jpg,6.0,4,False
1500548986486.jpg,5.0,8,False
1500548988779.jpg,8.0,5,False
1500548993530.jpg,5.0,"1,8",False
1500548997424.jpg,6.0,"3,13",False
1500548998800.jpg,6.0,1,False
1500549002388.jpg,6.0,12,False
1500549009451.jpg,6.0,"11,15",False
1500549010811.jpg,,,True
1500549015764.jpg,8.0,6,False
1500549019595.jpg,3.0,6,False
1500549020952.jpg,7.0,6,False
1500549027517.jpg,5.0,1,False
1500549032184.jpg,5.0,6,False
